2007.3619753881421	 0.0
2009.8711778573775	 0.0
2012.3803803266128	 0.0
2014.889582795848	 0.0
2017.398785265083	 0.0
2019.907987734318	 0.0
2022.4171902035534	 0.0
2024.9263926727888	 0.0
2027.4355951420237	 0.0
2029.944797611259	 0.0
2032.454000080494	 0.0
2034.9632025497294	 0.0
2037.4724050189643	 0.0
2039.9816074881994	 0.0
2042.4908099574345	 0.0
2045.0000124266699	 0.0
2047.5092148959047	 0.0
2050.01841736514	 0.0
2052.5276198343754	 0.0
2055.0368223036107	 0.0
2057.5460247728456	 0.0
2060.055227242081	 0.0
2062.564429711316	 0.0
2065.073632180551	 0.0
2067.582834649786	 0.0
2070.0920371190214	 0.0
2072.6012395882567	 0.0
2075.110442057492	 0.0
2077.619644526727	 0.0
2080.1288469959622	 0.0
2082.6380494651976	 0.0
2085.147251934433	 0.0
2087.656454403668	 0.0
2090.165656872903	 0.0
2092.674859342138	 0.0
2095.1840618113733	 0.0
2097.693264280608	 0.0
2100.2024667498436	 0.0
2102.711669219079	 0.0
2105.220871688314	 0.0
2107.730074157549	 0.0
2110.2392766267844	 0.0
2112.7484790960198	 0.0
2115.257681565255	 0.0
2117.76688403449	 0.0
2120.2760865037253	 0.0
2122.78528897296	 0.0
2125.2944914421955	 0.0
2127.8036939114304	 0.0
2130.3128963806657	 0.0
2132.822098849901	 0.0
2135.3313013191364	 0.0
2137.8405037883713	 0.0
2140.3497062576066	 0.0
2142.858908726842	 0.0
2145.3681111960773	 0.0
2147.877313665312	 0.0
2150.3865161345475	 0.0
2152.8957186037824	 0.0
2155.4049210730177	 0.0
2157.9141235422526	 0.0
2160.423326011488	 0.0
2162.9325284807232	 0.0
2165.4417309499586	 0.0
2167.9509334191935	 0.0
2170.460135888429	 0.0
2172.969338357664	 0.0
2175.478540826899	 0.0
2177.9877432961343	 0.0
2180.4969457653697	 0.0
2183.0061482346046	 0.0
2185.51535070384	 0.0
2188.0245531730748	 0.0
2190.53375564231	 0.0
2193.0429581115454	 0.0
2195.5521605807803	 0.0
2198.0613630500156	 0.0
2200.570565519251	 0.0
2203.0797679884863	 0.0
2205.588970457721	 0.0
2208.0981729269565	 0.0
2210.6073753961914	 0.0
2213.1165778654267	 0.0
2215.625780334662	 0.0
2218.134982803897	 0.0
2220.6441852731323	 0.0
2223.1533877423676	 0.0
2225.6625902116025	 0.0
2228.171792680838	 0.0
2230.680995150073	 0.0
2233.1901976193085	 0.0
2235.6994000885434	 0.0
2238.2086025577787	 0.0
2240.7178050270136	 0.0
2243.227007496249	 0.0
2245.736209965484	 0.0
2248.245412434719	 0.0
2250.7546149039545	 0.0
2253.26381737319	 0.0
2255.7730198424247	 0.0
2258.28222231166	 0.0
2260.7914247808953	 0.0
2263.3006272501307	 0.0
2265.8098297193656	 0.0
2268.319032188601	 0.0
2270.8282346578358	 0.0
2273.337437127071	 0.0
2275.846639596306	 0.0
2278.3558420655413	 0.0
2280.8650445347766	 0.0
